Unnamed: 0,tickers,market,name,BPS,PER,PBR,EPS,DIV,DPS,티커,상장주식수,외_보유수량,외_지분율,외_한도수량,외_한도소진율,mmt,naverTheme,시가총액,-1,0,1,종가
382,153460,KOSDAQ,네이블,0.0,0.0,0.0,0.0,0.0,0.0,153460,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['모바일솔루션(스마트폰)'],0.047,0.001,0.024,0.975,7200.0
383,7390,KOSDAQ,네이처셀,0.0,0.0,0.0,0.0,0.0,0.0,7390,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['줄기세포', '치매', '코로나19(치료제/백신 개발 등)', '코로나19(진단/치료제/백신 개발 등)', '화장품', '음식료업종']",1.3048,0.0,0.006,0.994,20250.0
384,33640,KOSDAQ,네패스,0.0,0.0,0.0,0.0,0.0,0.0,33640,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['온디바이스 AI', '지능형로봇/인공지능(AI)', '뉴로모픽 반도체', '시스템반도체', '반도체 재료/부품', '반도체 장비']",0.3599,0.121,0.849,0.03,15610.0
385,330860,KOSDAQ,네패스아크,0.0,0.0,0.0,0.0,0.0,0.0,330860,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['온디바이스 AI', '뉴로모픽 반도체', '시스템반도체', '반도체 장비']",0.1966,0.158,0.398,0.443,16140.0
386,351320,KOSDAQ,넥사다이내믹스,0.0,0.0,0.0,0.0,0.0,0.0,351320,1000000.0,100000.0,10.0,500000.0,20.0,,['OLED(유기 발광 다이오드)'],0.0326,,,,1134.0
387,5720,KOSPI,넥센,0.0,0.0,0.0,0.0,0.0,0.0,5720,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['타이어', 'UAM(도심항공모빌리티)', '지주사']",0.3046,0.003,0.028,0.969,5690.0
388,2350,KOSPI,넥센타이어,0.0,0.0,0.0,0.0,0.0,0.0,2350,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['타이어', 'UAM(도심항공모빌리티)']",0.7647,0.55,0.251,0.199,7830.0
389,89140,KOSDAQ,넥스턴앤롤코리아,0.0,0.0,0.0,0.0,0.0,0.0,89140,1000000.0,100000.0,10.0,500000.0,20.0,,"['공작기계', '비만치료제']",0.0359,,,,2410.0
390,137940,KOSDAQ,넥스트아이,0.0,0.0,0.0,0.0,0.0,0.0,137940,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['화장품'],0.0259,0.005,0.429,0.566,304.0
391,396270,KOSDAQ,넥스트칩,0.0,0.0,0.0,0.0,0.0,0.0,396270,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자율주행차', '밸류업(25년 기업가치 제고계획 발표)', '시스템반도체']",0.1166,,,,3550.0
392,348210,KOSDAQ,넥스틴,0.0,0.0,0.0,0.0,0.0,0.0,348210,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['코리아 밸류업 지수(Korea Value-up Index)', '반도체 장비']",0.7627,0.042,0.923,0.035,72800.0
393,92790,KOSPI,넥스틸,0.0,0.0,0.0,0.0,0.0,0.0,92790,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['강관업체(Steel pipe)', '철강 중소형']",0.2756,,,,10600.0
394,225570,KOSDAQ,넥슨게임즈,0.0,0.0,0.0,0.0,0.0,0.0,225570,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['게임', '모바일게임(스마트폰)']",0.8252,0.004,0.595,0.4,12530.0
395,205500,KOSDAQ,넥써쓰,0.0,0.0,0.0,0.0,0.0,0.0,205500,1000000.0,100000.0,10.0,500000.0,20.0,,"['스테이블코인', '게임', '모바일게임(스마트폰)']",0.1334,,,,2235.0
396,217270,KOSDAQ,넵튠,0.0,0.0,0.0,0.0,0.0,0.0,217270,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['메타버스(Metaverse)', '게임', '모바일게임(스마트폰)']",0.2481,0.002,0.171,0.827,5310.0
397,251270,KOSPI,넷마블,0.0,0.0,0.0,0.0,0.0,0.0,251270,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['게임', '모바일게임(스마트폰)']",4.3664,0.126,0.611,0.264,50800.0
398,104620,KOSDAQ,노랑풍선,0.0,0.0,0.0,0.0,0.0,0.0,104620,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['여행'],0.0847,0.002,0.958,0.04,5040.0
399,90350,KOSPI,노루페인트,0.0,0.0,0.0,0.0,0.0,0.0,90350,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['페인트'],0.1634,0.0,0.823,0.177,8170.0
400,320,KOSPI,노루홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,320,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['페인트', '지주사']",0.2764,0.0,0.059,0.941,20800.0
401,473980,KOSDAQ,노머스,0.0,0.0,0.0,0.0,0.0,0.0,473980,1000000.0,100000.0,10.0,500000.0,20.0,,['엔터테인먼트'],0.2739,,,,24900.0
402,194700,KOSDAQ,노바렉스,0.0,0.0,0.0,0.0,0.0,0.0,194700,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['건강기능식품', '음식료업종']",0.2625,0.0,0.032,0.968,14000.0
403,285490,KOSDAQ,노바텍,0.0,0.0,0.0,0.0,0.0,0.0,285490,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['스마트폰', '희귀금속(희토류 등)', '폴더블폰']",0.2273,0.033,0.088,0.879,21500.0
404,145170,KOSDAQ,노브랜드,0.0,0.0,0.0,0.0,0.0,0.0,145170,1000000.0,100000.0,10.0,500000.0,20.0,,['패션/의류'],0.0665,,,,3935.0
405,376930,KOSDAQ,노을,0.0,0.0,0.0,0.0,0.0,0.0,376930,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['의료AI', '밸류업(25년 기업가치 제고계획 발표)']",0.1013,,1.0,0.0,1975.0
406,486990,KOSDAQ,노타,0.0,0.0,0.0,0.0,0.0,0.0,486990,1000000.0,100000.0,10.0,500000.0,20.0,,"['온디바이스 AI', '지능형로봇/인공지능(AI)', '2025 하반기 신규상장']",1.0416,,,,48850.0
407,6280,KOSPI,녹십자,0.0,0.0,0.0,0.0,0.0,0.0,6280,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['mRNA(메신저 리보핵산)', '제대혈', '고령화 사회(노인복지)', '유전자 치료제/분석', '제약업체', '모더나(MODERNA)', '남북경협', '원격진료/비대면진료(U-Healthcare)', '바이오시밀러(복제 바이오의약품)', '지주사', '코로나19(진단/치료제/백신 개발 등)', '겨울', '백신/진단시약/방역(신종플루, AI 등)', '건강기능식품', '마스크', '코로나19(진단키트)', '엠폭스(원숭이두창)']",1.9925,0.001,0.217,0.781,170500.0
408,142280,KOSDAQ,녹십자엠에스,0.0,0.0,0.0,0.0,0.0,0.0,142280,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['코로나19(진단/치료제/백신 개발 등)', '마스크', '코로나19(진단키트)', '엠폭스(원숭이두창)']",0.0822,0.003,0.629,0.368,3785.0
409,234690,KOSDAQ,녹십자웰빙,0.0,0.0,0.0,0.0,0.0,0.0,234690,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['제약업체', '건강기능식품']",0.1695,0.02,0.127,0.853,9550.0
410,5250,KOSPI,녹십자홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,5250,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['고령화 사회(노인복지)', '원격진료/비대면진료(U-Healthcare)', '지주사', '백신/진단시약/방역(신종플루, AI 등)', '엠폭스(원숭이두창)']",0.7185,0.001,0.001,0.998,15280.0
411,4370,KOSPI,농심,0.0,0.0,0.0,0.0,0.0,0.0,4370,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['환율하락 수혜', '밸류업(25년 기업가치 제고계획 발표)', '지주사', '음식료업종']",2.5242,0.002,0.467,0.531,415000.0
412,72710,KOSPI,농심홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,72710,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['지주사'],0.4062,0.001,0.002,0.997,87600.0
413,54050,KOSDAQ,농우바이오,0.0,0.0,0.0,0.0,0.0,0.0,54050,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['농업', '비료']",0.1271,0.0,0.0,1.0,7930.0
414,69140,KOSDAQ,누리플랜,0.0,0.0,0.0,0.0,0.0,0.0,69140,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['황사/미세먼지', 'DMZ 평화공원']",0.0385,0.993,0.007,0.0,2675.0
415,40160,KOSDAQ,누리플렉스,0.0,0.0,0.0,0.0,0.0,0.0,40160,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['스마트홈(홈네트워크)', '스마트그리드(지능형전력망)', '화폐/금융자동화기기(디지털화폐 등)', 'RFID(NFC 등)', '사물인터넷']",0.0418,0.001,0.011,0.989,3475.0
416,332290,KOSDAQ,누보,0.0,0.0,0.0,0.0,0.0,0.0,332290,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['농업', '우크라이나 재건', '비료']",0.0452,0.999,0.001,0.0,1134.0
417,348340,KOSDAQ,뉴로메카,0.0,0.0,0.0,0.0,0.0,0.0,348340,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['로봇(산업용/협동로봇 등)'],0.6407,,,,56300.0
418,380550,KOSDAQ,뉴로핏,0.0,0.0,0.0,0.0,0.0,0.0,380550,1000000.0,100000.0,10.0,500000.0,20.0,,"['의료AI', '의료기기', '2025 하반기 신규상장']",0.2897,,,,24900.0
419,60260,KOSDAQ,뉴보텍,0.0,0.0,0.0,0.0,0.0,0.0,60260,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['수자원(양적/질적 개선)', '태풍 및 장마']",0.015,0.0,0.002,0.998,1114.0
420,463020,KOSDAQ,뉴엔AI,0.0,0.0,0.0,0.0,0.0,0.0,463020,1000000.0,100000.0,10.0,500000.0,20.0,,"['지능형로봇/인공지능(AI)', '2025 하반기 신규상장']",0.1379,,,,15540.0
421,123840,KOSDAQ,뉴온,0.0,0.0,0.0,0.0,0.0,0.0,123840,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['건강기능식품'],0.0521,0.009,0.9,0.091,1009.0
422,12340,KOSDAQ,뉴인텍,0.0,0.0,0.0,0.0,0.0,0.0,12340,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['수소차(연료전지/부품/충전소 등)', '전기차', '태양광에너지']",0.0258,0.165,0.82,0.015,482.0
423,462310,KOSDAQ,뉴키즈온,0.0,0.0,0.0,0.0,0.0,0.0,462310,1000000.0,100000.0,10.0,500000.0,20.0,,"['2025 하반기 신규상장', '패션/의류', '화장품', '출산장려정책', '엔젤산업']",0.0399,,,,4885.0
424,270870,KOSDAQ,뉴트리,0.0,0.0,0.0,0.0,0.0,0.0,270870,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['건강기능식품', '음식료업종']",0.0444,0.997,0.001,0.002,4830.0
425,144960,KOSDAQ,뉴파워프라즈마,0.0,0.0,0.0,0.0,0.0,0.0,144960,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['반도체 재료/부품', 'OLED(유기 발광 다이오드)']",0.2634,0.539,0.013,0.448,6030.0
426,85670,KOSDAQ,뉴프렉스,0.0,0.0,0.0,0.0,0.0,0.0,85670,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['PCB(FPCB 등)', '갤럭시 부품주', '메타버스(Metaverse)']",0.133,0.055,0.943,0.002,5440.0
427,64260,KOSDAQ,다날,0.0,0.0,0.0,0.0,0.0,0.0,64260,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['STO(토큰증권 발행)', '음원/음반', 'NFT(대체불가토큰)', '모바일솔루션(스마트폰)', '삼성페이', '핀테크(FinTech)', '전자결제(전자화폐)', '쿠팡(coupang)', '스테이블코인', '모바일콘텐츠(스마트폰/태블릿PC)', '가상화폐(비트코인 등)']",0.5247,0.002,0.048,0.95,6990.0
428,340360,KOSDAQ,다보링크,0.0,0.0,0.0,0.0,0.0,0.0,340360,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['메타버스(Metaverse)', '5G(5세대 이동통신)', '통신장비']",0.0715,0.958,0.033,0.009,1402.0
429,39560,KOSDAQ,다산네트웍스,0.0,0.0,0.0,0.0,0.0,0.0,39560,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['모바일솔루션(스마트폰)', '통신장비', '우크라이나 재건', '사물인터넷']",0.1265,0.0,0.995,0.005,3195.0
430,208860,KOSDAQ,다산디엠씨,0.0,0.0,0.0,0.0,0.0,0.0,208860,1000000.0,100000.0,10.0,500000.0,20.0,,"['4차산업 수혜주', '자율주행차', '모바일콘텐츠(스마트폰/태블릿PC)']",0.0443,,,,1306.0
431,154040,KOSDAQ,다산솔루에타,0.0,0.0,0.0,0.0,0.0,0.0,154040,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['그래핀', '스마트폰', '전자파']",0.0213,0.968,0.032,0.001,1190.0
432,58730,KOSPI,다스코,0.0,0.0,0.0,0.0,0.0,0.0,58730,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['남북경협', '태양광에너지', '우크라이나 재건', '네옴시티']",0.0616,0.516,0.43,0.054,3280.0
433,30210,KOSPI,다올투자증권,0.0,0.0,0.0,0.0,0.0,0.0,30210,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['증권'],0.2101,0.0,0.0,0.999,3450.0
434,23590,KOSPI,다우기술,0.0,0.0,0.0,0.0,0.0,0.0,23590,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['SI(시스템통합)', '클라우드 컴퓨팅']",1.7767,0.0,0.0,1.0,39600.0
435,32190,KOSDAQ,다우데이타,0.0,0.0,0.0,0.0,0.0,0.0,32190,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['밸류업(24년 기업가치 제고계획 발표)', '보안주(정보)']",0.6882,0.0,0.0,1.0,17970.0
436,323350,KOSDAQ,다원넥스뷰,0.0,0.0,0.0,0.0,0.0,0.0,323350,1000000.0,100000.0,10.0,500000.0,20.0,,['반도체 장비'],0.0443,,,,5540.0
437,68240,KOSDAQ,다원시스,0.0,0.0,0.0,0.0,0.0,0.0,68240,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['철도', '태양광에너지', '핵융합에너지', 'GTX(수도권 광역급행철도)']",0.0843,0.992,0.007,0.0,2210.0
438,145210,KOSPI,다이나믹디자인,0.0,0.0,0.0,0.0,0.0,0.0,145210,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['타이어', '니켈']",0.0321,0.722,0.275,0.003,762.0
439,464580,KOSDAQ,닷밀,0.0,0.0,0.0,0.0,0.0,0.0,464580,1000000.0,100000.0,10.0,500000.0,20.0,,['테마파크'],0.0454,,,,2470.0
440,19680,KOSPI,대교,0.0,0.0,0.0,0.0,0.0,0.0,19680,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['CXL(컴퓨트익스프레스링크)', '교육/온라인 교육', '출산장려정책', '엔젤산업']",0.148,0.012,0.371,0.617,1748.0
441,6370,KOSPI,대구백화점,0.0,0.0,0.0,0.0,0.0,0.0,6370,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['백화점', '소매유통']",0.0547,0.0,0.962,0.038,5060.0
442,8060,KOSPI,대덕,0.0,0.0,0.0,0.0,0.0,0.0,8060,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['온디바이스 AI', 'PCB(FPCB 등)', '스마트폰', '5G(5세대 이동통신)', '지주사']",0.3385,0.0,0.0,1.0,9990.0
443,353200,KOSPI,대덕전자,0.0,0.0,0.0,0.0,0.0,0.0,353200,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['온디바이스 AI', 'PCB(FPCB 등)', '스마트폰', '5G(5세대 이동통신)']",2.5004,0.453,0.547,0.0,50600.0
444,490,KOSPI,대동,0.0,0.0,0.0,0.0,0.0,0.0,490,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['로봇(산업용/협동로봇 등)', '남-북-러 가스관사업', '자동차부품', '철강 중소형', '건설기계', '농업', '우크라이나 재건', '태풍 및 장마']",0.2621,0.014,0.769,0.217,9820.0
445,20400,KOSDAQ,대동금속,0.0,0.0,0.0,0.0,0.0,0.0,20400,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자동차부품', '건설기계', '농업', '우크라이나 재건']",0.018,0.024,0.943,0.033,5650.0
446,8830,KOSDAQ,대동기어,0.0,0.0,0.0,0.0,0.0,0.0,8830,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['로봇(산업용/협동로봇 등)', '자동차부품', '농업', '우크라이나 재건']",0.1571,0.061,0.775,0.164,17490.0
447,48470,KOSDAQ,대동스틸,0.0,0.0,0.0,0.0,0.0,0.0,48470,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['남-북-러 가스관사업', '철강 중소형']",0.0287,0.0,0.955,0.045,2875.0
448,5750,KOSPI,대림바스,0.0,0.0,0.0,0.0,0.0,0.0,5750,1000000.0,100000.0,10.0,500000.0,20.0,,['리모델링/인테리어'],0.0771,,,,4630.0
449,17650,KOSDAQ,대림제지,0.0,0.0,0.0,0.0,0.0,0.0,17650,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['골판지 제조'],0.0685,0.001,0.01,0.989,7800.0
450,6570,KOSPI,대림통상,0.0,0.0,0.0,0.0,0.0,0.0,6570,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['리모델링/인테리어'],0.0334,0.0,0.998,0.002,2200.0
451,389260,KOSDAQ,대명에너지,0.0,0.0,0.0,0.0,0.0,0.0,389260,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['풍력에너지', '태양광에너지']",0.316,0.016,,0.984,17640.0
452,317850,KOSDAQ,대모,0.0,0.0,0.0,0.0,0.0,0.0,317850,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자동차 대표주', '자율주행차', '자동차부품', '전기차', '코리아 밸류업 지수(Korea Value-up Index)', '밸류업(24년 기업가치 제고계획 발표)', '스마트카(SMART CAR)', '건설기계', '우크라이나 재건', '네옴시티', '음성인식']",0.0623,0.885,0.112,0.003,7490.0
453,290670,KOSDAQ,대보마그네틱,0.0,0.0,0.0,0.0,0.0,0.0,290670,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(장비)', '리튬', '2차전지']",0.0965,0.001,0.719,0.28,12290.0
454,78140,KOSDAQ,대봉엘에스,0.0,0.0,0.0,0.0,0.0,0.0,78140,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['비만치료제', '화장품']",0.1227,0.002,0.209,0.789,11070.0
455,1680,KOSPI,대상,0.0,0.0,0.0,0.0,0.0,0.0,1680,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['환율하락 수혜', '지주사', '건강기능식품', '음식료업종']",0.7691,0.074,0.917,0.009,22200.0
456,84690,KOSPI,대상홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,84690,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['지주사', '건강기능식품']",0.3501,0.012,0.979,0.009,9670.0
457,36480,KOSDAQ,대성미생물,0.0,0.0,0.0,0.0,0.0,0.0,36480,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['백신/진단시약/방역(신종플루, AI 등)', '구충제(펜벤다졸, 이버멕틴 등)', '구제역/광우병 수혜', '아프리카 돼지열병(ASF)']",0.0268,0.015,0.966,0.019,7070.0
458,128820,KOSPI,대성산업,0.0,0.0,0.0,0.0,0.0,0.0,128820,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자원개발', 'LPG(액화석유가스)']",0.289,0.009,0.001,0.99,6390.0
459,117580,KOSPI,대성에너지,0.0,0.0,0.0,0.0,0.0,0.0,117580,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['겨울', '도시가스']",0.2158,0.0,1.0,0.0,7850.0
460,27830,KOSDAQ,대성창투,0.0,0.0,0.0,0.0,0.0,0.0,27830,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['4차산업 수혜주', '메타버스(Metaverse)', '창투사', '두나무(Dunamu)', '일자리(취업)', '블록체인']",0.0815,0.001,0.851,0.148,1511.0
461,104040,KOSDAQ,대성파인텍,0.0,0.0,0.0,0.0,0.0,0.0,104040,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자동차부품', '태양광에너지']",0.1004,0.007,0.575,0.417,749.0
462,129920,KOSDAQ,대성하이텍,0.0,0.0,0.0,0.0,0.0,0.0,129920,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['공작기계', '2차전지(장비)', '방위산업/전쟁 및 테러', '2차전지']",0.0566,,,,4130.0
463,16710,KOSPI,대성홀딩스,0.0,0.0,0.0,0.0,0.0,0.0,16710,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['겨울', '도시가스']",0.1343,0.444,0.533,0.024,8350.0
464,457630,KOSDAQ,대신밸런스제16호스팩,0.0,0.0,0.0,0.0,0.0,0.0,457630,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['기업인수목적회사(SPAC)'],0.0152,,,,2085.0
465,471050,KOSDAQ,대신밸런스제17호스팩,0.0,0.0,0.0,0.0,0.0,0.0,471050,1000000.0,100000.0,10.0,500000.0,20.0,,['기업인수목적회사(SPAC)'],0.0132,,,,2185.0
466,482690,KOSDAQ,대신밸런스제19호스팩,0.0,0.0,0.0,0.0,0.0,0.0,482690,1000000.0,100000.0,10.0,500000.0,20.0,,['기업인수목적회사(SPAC)'],0.0122,,,,2190.0
467,20180,KOSDAQ,대신정보통신,0.0,0.0,0.0,0.0,0.0,0.0,20180,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['SI(시스템통합)', '토스(toss)']",0.0376,0.001,0.999,0.0,980.0
468,3540,KOSPI,대신증권,0.0,0.0,0.0,0.0,0.0,0.0,3540,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['증권', '밸류업(25년 기업가치 제고계획 발표)']",1.3759,0.0,0.001,0.998,27100.0
469,45390,KOSDAQ,대아티아이,0.0,0.0,0.0,0.0,0.0,0.0,45390,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['철도', 'GTX(수도권 광역급행철도)']",0.2981,0.0,0.013,0.987,4230.0
470,9190,KOSPI,대양금속,0.0,0.0,0.0,0.0,0.0,0.0,9190,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['니켈', '비철금속']",0.0552,0.026,0.816,0.158,1280.0
471,108380,KOSDAQ,대양전기공업,0.0,0.0,0.0,0.0,0.0,0.0,108380,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['조선기자재', '방위산업/전쟁 및 테러', '철도', '우크라이나 재건']",0.2607,0.0,0.0,1.0,27250.0
472,14160,KOSPI,대영포장,0.0,0.0,0.0,0.0,0.0,0.0,14160,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['골판지 제조'],0.11,0.164,0.818,0.017,1015.0
473,47040,KOSPI,대우건설,0.0,0.0,0.0,0.0,0.0,0.0,47040,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['건설 대표주', '수자원(양적/질적 개선)', 'GTX(수도권 광역급행철도)', '원자력발전']",1.65,0.0,0.008,0.992,3970.0
474,3090,KOSPI,대웅,0.0,0.0,0.0,0.0,0.0,0.0,3090,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['탈모 치료', '비만치료제', '제약업체', '치매', '바이오시밀러(복제 바이오의약품)', '지주사', '코로나19(진단/치료제/백신 개발 등)', '미용기기', '코로나19(진단키트)', '보톡스(보툴리눔톡신)']",1.2791,0.0,0.0,0.999,22000.0
475,69620,KOSPI,대웅제약,0.0,0.0,0.0,0.0,0.0,0.0,69620,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['탈모 치료', '비만치료제', '제약업체', '치매', '바이오시밀러(복제 바이오의약품)', '코로나19(진단/치료제/백신 개발 등)', '미용기기', '코로나19(진단키트)', '보톡스(보툴리눔톡신)']",1.9094,0.0,0.0,1.0,164800.0
476,7680,KOSDAQ,대원,0.0,0.0,0.0,0.0,0.0,0.0,7680,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['고령화 사회(노인복지)', '희귀금속(희토류 등)', '비만치료제', '리비안(RIVIAN)', '자동차부품', '제약업체', '수소차(연료전지/부품/충전소 등)', '철도', '의료기기', '건강기능식품', '전선', '웹툰', '영상콘텐츠', '전력설비', '엔젤산업', '캐릭터상품', '건설 중소형', '게임']",0.0558,0.001,0.003,0.996,4155.0
477,430,KOSPI,대원강업,0.0,0.0,0.0,0.0,0.0,0.0,430,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['자동차부품', '수소차(연료전지/부품/충전소 등)']",0.2724,0.005,0.776,0.22,4395.0
478,48910,KOSDAQ,대원미디어,0.0,0.0,0.0,0.0,0.0,0.0,48910,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['웹툰', '영상콘텐츠', '엔젤산업', '캐릭터상품', '게임']",0.0962,0.002,0.316,0.682,7650.0
479,5710,KOSDAQ,대원산업,0.0,0.0,0.0,0.0,0.0,0.0,5710,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['자동차부품'],0.2604,0.0,0.002,0.998,13000.0
480,6340,KOSPI,대원전선,0.0,0.0,0.0,0.0,0.0,0.0,6340,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['철도', '전선', '전력설비']",0.2797,0.009,0.71,0.281,3630.0
481,3220,KOSPI,대원제약,0.0,0.0,0.0,0.0,0.0,0.0,3220,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['고령화 사회(노인복지)', '비만치료제', '제약업체', '의료기기', '건강기능식품']",0.2547,0.043,0.955,0.002,11360.0
482,24890,KOSPI,대원화성,0.0,0.0,0.0,0.0,0.0,0.0,24890,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['희귀금속(희토류 등)', '리비안(RIVIAN)']",0.0374,0.008,0.909,0.083,907.0
483,2880,KOSPI,대유에이텍,0.0,0.0,0.0,0.0,0.0,0.0,2880,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['리비안(RIVIAN)', '자동차부품']",0.0529,0.041,0.745,0.214,1131.0
484,3310,KOSDAQ,대주산업,0.0,0.0,0.0,0.0,0.0,0.0,3310,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,['사료'],0.1169,0.232,0.743,0.025,3305.0
485,78600,KOSDAQ,대주전자재료,0.0,0.0,0.0,0.0,0.0,0.0,78600,1000000.0,100000.0,10.0,500000.0,20.0,dn/dnk,"['2차전지(전고체)', '2차전지', '2차전지(소재/부품)', 'MLCC(적층세라믹콘덴서)', '태양광에너지']",0.9458,0.012,0.987,0.001,61100.0
486,393970,KOSDAQ,대진첨단소재,0.0,0.0,0.0,0.0,0.0,0.0,393970,1000000.0,100000.0,10.0,500000.0,20.0,,"['2차전지', '2차전지(소재/부품)']",0.0621,,,,4190.0
